KIC_ID,APOGEE_ID,ASPCAP_ID,GAIADR3_ID,numax,numax_err,Dnu,Dnu_err,EvoState,L,L_err,Fe_H,Fe_H_err,alpha_M,alpha_M_err,Rg,Rg_16,Rg_84,Zmax,Zmax_16,Zmax_84,e,e_16,e_84,Lz,Lz_16,Lz_84,E,E_16,E_84,vR,vR_16,vR_84,vT,vT_16,vT_84,vZ,vZ_16,vZ_84,age_Dnu,age_16_Dnu,age_84_Dnu,mass_Dnu,mass_16_Dnu,mass_84_Dnu,rad_Dnu,rad_16_Dnu,rad_84_Dnu,dist_Dnu,dist_16_Dnu,dist_84_Dnu,age_L,age_16_L,age_84_L,mass_L,mass_16_L,mass_84_L,rad_L,rad_16_L,rad_84_L,dist_L,dist_16_L,dist_84_L,warn_low_numax,warn_high_Dnu,warn_high_RUWE,warn_NSS,warn_APOGEE,warn_plax_err,warn_dustmaps,warn_nve_Av_Dnu,warn_nve_Av_L,warn_massdiff,RelDat_Dnu,RelDat_L,RelAge_Dnu,RelAge_L
3972695,2M19434690+3900065,apogee.apo25m.synspec_fix.K20_073+09.2M19434690+3900065,1636148068921376768,26.19,0.83,3.345,0.103,2,56.46541970402685,4.773459584880255,0.18784,0.0111715839999999,0.014443001,0.006506165,8.997641257303385,8.936564183690013,9.067615468878104,0.9262993181747003,0.8579444915610334,0.991643044044956,0.3097312871781147,0.2949075189329886,0.3235110868392833,1954.688903404325,1942.906508286726,1968.168221279364,-32636.16809304587,-32762.95432811453,-32475.394662759445,73.7457937326871,65.89446489387811,80.52840807039355,254.2317466466174,251.9454874532264,256.6264050496997,25.841097779409317,24.69837713352617,26.88989561381396,6.944355,4.907225,9.509716,1.121951,1.019713,1.257978,12.233595,11.719554,12.856193,3030.9375,2810.351562,3274.804688,6.208639,4.898816,8.15478,1.147538,1.055891,1.244581,10.806664,10.568562,11.10649,2693.242188,2588.945312,2795.234375,False,False,False,False,False,False,False,False,False,False,True,True,True,True
3973001,2M19440043+3903486,apogee.apo25m.synspec_fix.K20_073+09.2M19440043+3903486,1636148068921376768,37.92,0.91,4.343,0.0289999999999999,2,60.16167848002034,2.294448132141819,-0.29573,0.0073968777,0.07728,0.0065404964,8.325787122745954,8.321968256868207,8.329929885257808,0.3029315795582304,0.2918464782144571,0.3134496643528683,0.1187026138513079,0.1176970999639511,0.1196926077566197,1824.137023890423,1823.388599087237,1824.9488387628332,-39792.21573338463,-39800.71207752311,-39784.330253328415,-24.391722588844612,-24.69222162059009,-24.0966394212252,237.03894630624177,236.98582686889472,237.0920647511117,-7.923648986975637,-8.419794730411722,-7.410300463845236,3.61527,3.082039,4.010857,1.272969,1.228834,1.348589,10.678769,10.575771,10.926045,1575.175781,1536.503906,1631.640625,3.677387,3.243543,4.17472,1.266033,1.212626,1.320598,10.654172,10.572528,10.731752,1577.558594,1549.199219,1607.246094,False,False,False,False,False,False,False,False,False,False,True,True,True,True
3973247,2M19441130+3905143,apogee.apo25m.synspec_fix.K20_073+09.2M19441130+3905143,1636148068921376768,150.08,0.68,12.325,0.019,1,12.19832389347461,0.2639995500766288,0.079712,0.008169459,0.031133,0.0056572733,7.980262229974361,7.976702568261331,7.983703024275935,0.3609585634697025,0.3510223375720769,0.3708635663516545,0.0326244226277146,0.0324340445190539,0.0328286223752079,1756.0947307194715,1755.3901771613473,1756.77568527002,-42066.62446349114,-42074.62334911812,-42058.59694934133,-2.667620555086721,-2.811574627531199,-2.5246049732989952,225.5831968830721,225.5535822909972,225.6123797606228,-21.13445688865233,-21.663139368124533,-20.60054894299913,7.264505,6.711379,7.839116,1.129693,1.108158,1.151108,5.053419,5.019614,5.088389,932.626953,914.560547,951.279297,6.621309,6.06667,7.232036,1.153281,1.126639,1.179738,4.921584,4.841307,5.002913,911.103516,888.056641,934.697266,False,False,False,False,False,False,False,False,False,False,True,True,True,True
3973315,2M19441423+3905369,apogee.apo25m.synspec_fix.K20_073+09.2M19441423+3905369,1636148068921376768,87.68,0.7,8.043,0.018,1,20.10853732543604,0.9109572422874538,0.045232,0.009317079,0.056227,0.006250408,6.652510875187444,6.636211712514434,6.6683360654188935,0.3234839430489714,0.3150792265684992,0.3324728475585715,0.2588862959257476,0.2534961046656924,0.2646298689027862,1487.1345358335177,1483.7431574263046,1490.4248865641634,-47131.46391236454,-47168.64955345778,-47086.95567762878,68.47910604187632,66.77572306374239,70.28050536597284,193.51422465065548,193.1486935944136,193.85379719309148,11.36054757634502,11.115538862672286,11.605791706142266,6.39771,5.68003,7.146911,1.170601,1.135542,1.208367,6.762084,6.690584,6.842524,1716.210938,1672.5,1762.5,6.091995,5.172657,7.235403,1.179467,1.124175,1.234878,6.507986,6.313936,6.708979,1655.683594,1581.523438,1733.515625,False,False,False,False,False,False,False,False,False,False,True,True,True,True
3973324,2M19441479+3901438,apogee.apo25m.synspec_fix.K20_073+09.2M19441479+3901438,1636148068921376768,29.23,0.89,3.004,0.02,2,99.16606079851113,5.077935836877613,0.3393199999999999,0.0072679419999999,0.030806601,0.0040513827,6.526860306516104,6.525108298361554,6.529376767796381,0.2747922602514876,0.263042127106774,0.2868422916025891,0.1750711000136822,0.17353081256626,0.1764249027171529,1460.924190861425,1460.5576388553309,1461.4506272786805,-49766.42611831602,-49807.83917575481,-49709.34983018873,-29.180290213492377,-30.44198030320354,-27.91015139767044,190.4286573282428,190.30526291154888,190.61005969179485,0.7541666276920755,0.6131090181522835,0.9012571583398876,1.032986,0.759908,1.360658,2.159358,2.002624,2.335906,16.200234,15.815167,16.588073,1901.875,1823.984375,1986.757812,1.06823,0.910062,1.231661,2.2471,2.125107,2.37228,14.829572,14.261921,15.415734,1742.011719,1646.484375,1842.421875,False,False,False,False,False,False,False,False,False,False,True,True,True,True
3973328,2M19441493+3904146,apogee.apo25m.synspec_fix.N6819.2M19441493+3904146,1636148068921376768,47.53,0.99,4.791,0.09,1,44.99439193898068,2.0008505584080774,-0.056934,0.007911277,0.022676801,0.0056240023,8.46613435690229,8.429422767899254,8.507220191855493,0.4796412414701795,0.446387857665664,0.5120427756663001,0.1332731062547975,0.129171246604598,0.1379855995609626,1851.589550874201,1844.4184230513356,1859.607049094505,-38778.38201645039,-38875.11177704272,-38653.34991023511,22.11672930184045,18.742672820677303,25.42728403223468,241.246754598418,240.56177555701348,241.9181454287304,19.051189561659196,18.16466458509337,19.89549679209997,4.433499,2.941338,6.11678,1.274837,1.160237,1.434341,9.699572,9.305194,10.195366,1842.363281,1698.125,2014.648438,2.976019,2.472938,3.680425,1.421286,1.340446,1.498254,9.841782,9.51982,10.192906,1884.335938,1793.59375,1980.839844,False,False,False,False,False,False,False,False,False,False,True,True,True,True
3973813,2M19443759+3901102,apogee.apo25m.synspec_fix.K20_073+09.2M19443759+3901102,1636148068921376768,26.0,0.57,3.049,0.016,1,74.0951924864707,6.04444663633132,-0.39336,0.009943237,0.293665,0.007955594,2.4575583905167964,2.4514392225591064,2.465383199669463,0.4515625818783231,0.4318719049476663,0.4700871379602212,0.7092321677914808,0.7085308829562802,0.7097933300440291,493.7313563513114,492.1163039912216,495.7967758836394,-65473.72953012308,-65561.78104319866,-65361.532578874925,25.989027534759128,25.352222820597447,26.631193254709643,64.07329593191226,63.70936023812607,64.48078860065857,-6.38607563522646,-6.770765813658363,-5.98841747438057,3.051406,2.352205,3.94509,1.382118,1.28016,1.492546,13.592291,13.218766,13.980658,3174.101562,3005.273438,3353.398438,3.483869,2.554207,4.82498,1.323731,1.202976,1.448284,12.970932,12.245125,13.752306,3023.476562,2776.875,3292.578125,False,False,False,False,False,False,False,False,False,False,True,True,True,True
3974120,2M19444962+3903154,apogee.apo25m.synspec_fix.K20_073+09.2M19444962+3903154,1636148068921376768,22.54,0.69,2.553,0.018,0,139.19536991223998,9.699630622553752,0.065835,0.007146316,0.011544,0.0046748435,6.844158345815899,6.824537581258037,6.8737662969580535,0.4042618543493815,0.3806144164289448,0.4291822590202127,0.1058961615940304,0.1041001002036124,0.1072206799320824,1526.8257458028104,1522.7775154010562,1532.9281158468264,-48276.78575813077,-48435.71168115192,-48058.458915251045,6.90485858966417,6.299618113924811,7.599617600434461,198.53990359346,198.34912407778,198.82905058259445,-2.55084472278286,-2.9709235663542493,-2.168889577577969,1.219733,1.005229,1.798808,1.917108,1.689146,2.048115,17.133937,16.374078,17.586316,2985.039062,2774.804688,3159.648438,0.924856,0.736017,1.106645,2.132754,1.996022,2.313197,18.049912,17.135667,19.044321,3116.914062,2889.140625,3369.492188,False,False,False,False,False,False,False,False,False,False,True,True,True,True
3974163,2M19445164+3901343,apogee.apo25m.synspec_fix.K20_073+09.2M19445164+3901343,1636148068921376768,67.85,1.2,6.066,0.032,2,59.58198929375407,2.257149617614007,0.083287,0.009489495,-0.039392002,0.0071384963,7.60973381219388,7.596024840105371,7.624324429300388,0.29121995494609,0.281407565340164,0.3012226792744881,0.0092478118624767,0.008983256045249,0.0095725470977131,1682.3330087017885,1679.5867710401776,1685.2544592395288,-44239.402677992,-44304.8577531339,-44168.43705393888,-2.154337157544266,-2.477533974098684,-1.8411747306009645,218.55667779526289,218.3847777456424,218.74693424456848,13.000713674037929,12.681508111225366,13.300187090872557,1.141052,1.010403,1.288249,2.040635,1.917824,2.150663,10.038938,9.806949,10.234919,1567.753906,1499.101562,1637.382812,0.969399,0.856495,1.095564,2.170726,2.081496,2.260919,10.126168,9.926036,10.357225,1583.710938,1531.640625,1639.296875,False,False,False,False,False,False,False,False,False,False,True,True,True,True
3974206,2M19445366+3903441,apogee.apo25m.synspec_fix.K20_073+09.2M19445366+3903441,1636148068921376768,34.31,0.58,3.825,0.093,2,46.48585678701915,12.050701045602898,0.29247,0.011486945,0.0331514,0.0064341202,7.112302952615842,7.032838693529622,7.190983535975293,1.0115927768507798,0.975732074134814,1.0462343945109396,0.0961367152376534,0.0895318654962588,0.1027012665453939,1581.817868248748,1565.5840952489875,1597.841279876964,-45492.44725227609,-45976.663216421046,-45014.59287705747,2.31824180527395,1.801241855599616,2.8058898318777192,195.0154723050384,193.9466343028953,196.05753187505647,-34.08087455208947,-35.104039094797216,-33.00745499474857,5.728544,5.097569,6.398651,1.210794,1.168623,1.25936,11.129439,10.966141,11.236401,5003.554688,4870.273438,5120.9375,6.119776,3.358615,9.198812,1.183901,1.034202,1.443598,10.960309,10.652833,11.185819,4945.15625,4701.601562,5167.265625,False,False,False,False,False,False,False,False,False,False,True,True,True,True
3974811,2M19452032+3905389,apogee.apo25m.synspec_fix.N6819-RV_btx.2M19452032+3905389,1636148068921376768,46.83,0.65,4.713,0.042,2,60.380097828948415,18.29787834846432,0.1535,0.006690694,-0.0005919989,0.0045871465,7.270325505521304,7.254651297963301,7.287018941022088,0.2431749544510247,0.2330266014849402,0.2533833988176114,0.0632491164491206,0.060928952168701,0.0657619274733473,1613.9501156548315,1610.771631189877,1617.3332185502304,-46148.1129090234,-46222.657364603234,-46070.16985737722,9.963948252562416,9.002026000025474,11.056767280568366,209.50784613943023,209.27335798475832,209.7526562017293,7.879784755918836,7.281689440393523,8.544823583067267,2.175102,1.857584,2.272802,1.626573,1.600438,1.739532,10.933083,10.873228,11.247476,1540.234375,1477.851562,1625.859375,2.189906,1.071335,6.126701,1.621118,1.14504,2.108568,10.747984,9.963614,11.131889,1509.804688,1378.007812,1612.441406,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3975073,2M19453340+3902524,apogee.apo25m.synspec_fix.K20_073+09.2M19453340+3902524,1636148068921376768,14.86,1.06,2.16,0.326,0,92.76083649290638,3.840138676074147,-0.5521,0.0086768019999999,0.12839499,0.0073197535,6.303546969723962,6.203447032129378,6.406577359056373,3.2239757192613854,2.6816768173605494,3.81745970734405,0.1111770488208097,0.1056996822651596,0.1213035054473109,1413.9520149967725,1392.726533776636,1435.6873357695456,-44576.67148231685,-45483.4664495909,-43482.125364445725,28.42804943554176,25.114247376594133,31.57020105979032,183.86633847699989,181.41318909878385,186.2580803341245,112.73698280431758,100.0907054156552,125.37470363259676,11.839718,6.276383,17.098118,0.890135,0.801425,1.069855,14.604971,13.716198,16.0674,1677.910156,1502.441406,1879.316406,7.7819,5.851025,10.684829,0.995273,0.911528,1.079296,14.887749,14.124797,15.431309,1782.65625,1689.570312,1873.066406,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3975426,2M19455033+3904115,apogee.apo25m.synspec_fix.K20_073+09.2M19455033+3904115,1636148068921376768,13.75,1.16,1.822,0.195,0,124.44464900656712,12.860487829120409,-0.31828,0.009255299,0.10536,0.00694986,7.463586212545932,7.3737024206001,7.631412361692113,0.4913017381112947,0.4193486974790502,0.5734960752784952,0.0375471586867052,0.0368832399062806,0.0381813041830837,1652.9891629395254,1634.866773005426,1686.673142446396,-44740.57050118503,-45381.456868711095,-43645.679939889655,7.107470248717849,4.951822107183571,9.345719888981847,213.4300952024581,212.66827868391465,215.0118192855384,11.960665874077584,10.97298835154178,12.98114716148799,5.198425,2.338896,11.032067,1.160866,0.933297,1.477973,17.412985,15.620685,19.700061,3533.75,2954.0625,4162.460938,4.337385,2.794422,7.325313,1.225059,1.049629,1.398248,17.944186,16.606784,19.350556,3821.09375,3427.851562,4241.210938,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4035732,2M18583495+3910171,apogee.apo25m.synspec_fix.K18_070+14.2M18583495+3910171,1636148068921376768,7.04,0.24,1.252,0.038,0,133.6472477253205,22.4558635246809,-0.41795,0.010734108,0.26480502,0.0074159772999999,3.962322002081044,3.9079778723144094,4.0203577125666525,1.2763827301460562,1.1831333167773612,1.3699878362236195,0.4876049708082096,0.4786969322381558,0.4961989021594882,881.5112575751563,868.0922131340315,895.7835344021298,-58228.998540892586,-58471.04045379957,-57949.49112423234,63.60530015367789,61.52825864215593,65.47623223158035,116.35501792502149,114.0266185201689,118.73804412683128,25.489383508477907,22.936212178186675,27.92747456629519,15.056065,10.730562,18.289679,0.864007,0.818336,0.950088,21.006686,20.437759,21.919075,4108.867188,3896.171875,4375.703125,12.370417,8.039174,16.982903,0.902429,0.828484,1.018738,20.054728,17.97588,22.08646,3948.671875,3378.398438,4480.625,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4036007,2M18590060+3908481,apogee.apo25m.synspec_fix.K18_070+14.2M18590060+3908481,1636148068921376768,38.46,0.5,4.393,0.084,2,59.25075743786996,2.689603157619465,-0.41442,0.007618903,0.072022006,0.00700785,9.899208115253884,9.885235696751293,9.915031218948153,1.0986788864175518,1.0833247986590877,1.1134637629862416,0.2970555807251092,0.2964284473710886,0.297718810725607,2126.9237766134925,2124.276312617249,2129.921150853166,-29137.29524959783,-29197.248748233167,-29067.6276228714,-8.099126367536467,-8.694307481862321,-7.493500554170655,278.6470088585886,278.5144178126403,278.7820344052124,28.315731451175253,28.136465592780457,28.492802179648013,3.168847,2.866007,3.397761,1.30975,1.280229,1.358097,10.669185,10.617178,10.859173,1379.179688,1346.171875,1414.121094,3.578205,3.116243,4.107936,1.255487,1.198029,1.315329,10.604636,10.507105,10.679458,1371.914062,1342.539062,1401.640625,False,False,False,False,False,False,False,False,False,False,True,True,True,True
4036300,2M18592624+3909431,apogee.apo25m.synspec_fix.K18_070+14.2M18592624+3909431,1636148068921376768,38.04,0.77,4.384,0.065,2,,,-0.091843,0.0071060327,0.0046270005,0.0054864264,6.463640125666117,6.439619025963881,6.485923901603413,0.3987081288097782,0.3858531509596188,0.4128719775375221,0.181948180436256,0.1777795460831171,0.1861915386173481,1447.6780230383204,1442.6344784150904,1452.351580513607,-49878.42342484511,-49974.95773287248,-49779.25433102258,-32.41131288883028,-34.05530258572209,-30.74762460899988,189.41048246377807,188.8853999652752,189.86357905477655,4.201846027371557,2.935502571228235,5.438338114428667,3.785349,3.428053,4.195674,1.296495,1.254295,1.340764,10.724073,10.613381,10.844857,1334.296875,1296.816406,1377.617188,,,,,,,,,,,,,False,False,True,False,False,True,False,False,,,False,False,False,False
4037216,2M19002258+3908388,apogee.apo25m.synspec_fix.K18_070+14.2M19002258+3908388,1636148068921376768,14.31,0.43,2.073,0.019,2,84.79990434169436,8.855175701796234,-0.23125,0.008243676,0.158985,0.005601187,6.968823166495591,6.945585270521797,6.993122110809524,1.0983632729874624,1.0788770165723087,1.1180213458702202,0.0632733606071759,0.0615369196179976,0.0650546882740347,1552.468275522395,1547.6986114732824,1557.450819998186,-46353.104810196695,-46527.83367587212,-46173.71622338185,-10.251647815672694,-10.476277374188513,-10.027511716945671,205.2232244182068,204.8307324220509,205.6352752557238,-12.476231672014244,-12.769049176887886,-12.169862657259824,1.318256,1.307977,1.328617,1.81539,1.808298,1.82251,22.080052,22.045509,22.11465,5442.109375,5366.015625,5519.453125,7.107752,5.098386,10.776988,1.035776,0.92609,1.16188,13.127422,12.123188,14.169929,3204.140625,2854.414062,3584.53125,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4039306,2M19032027+3909475,apogee.apo25m.synspec_fix.K18_070+14.2M19032027+3909475,1636148068921376768,33.52,0.89,4.171,0.042,2,52.46044764288483,2.0972405840735444,-0.12491,0.00719339,0.04062,0.005636779,7.578986825213205,7.566916287222173,7.594808923984433,0.4785774797777878,0.4498669969979197,0.5038408561005919,0.0885227347360239,0.0854897121746617,0.0912159270592057,1676.1718578457464,1673.7513661699647,1679.343131894627,-43855.48771287857,-43869.85880980184,-43828.86397778102,-25.641742319565022,-26.36491976365625,-24.81070862467685,219.55133847605208,219.5143140161665,219.5964207839892,-14.97379298007828,-15.878331498703288,-13.935621372658028,6.976115,5.688968,9.644244,1.050942,0.957195,1.124692,10.322727,10.007683,10.567599,1413.183594,1346.386719,1474.121094,7.014826,6.170473,8.090284,1.047981,0.99717,1.095589,10.377244,10.229498,10.535213,1416.503906,1380.273438,1452.988281,False,False,False,False,False,False,False,False,False,False,True,True,True,True
4039831,2M19040553+3907060,apogee.apo25m.synspec_fix.K18_070+14.2M19040553+3907060,1636148068921376768,7.3,0.35,1.126,0.013,1,159.21705822728737,9.504109827187955,0.15095,0.007709951,0.011547001,0.0040596615999999,6.413504681076519,6.321461249492846,6.494491116415308,0.6636200119503717,0.5915172869235203,0.7487489195448127,0.2122221361456673,0.196536008706218,0.2306515570585425,1437.144760380388,1417.739236372584,1454.1470481039505,-49177.176099914206,-49271.8658642065,-49055.61867303331,48.80562573289826,44.02251270423688,54.13614408913367,190.36396734213972,188.2781991766926,192.048454949012,20.33053882483049,18.235945168944102,22.67870106296548,6.056408,3.633256,10.197874,1.203214,1.033467,1.397389,25.082891,23.724623,26.503617,2052.402344,1850.058594,2261.328125,6.417409,4.954564,8.489696,1.179765,1.087807,1.271749,23.691928,22.668896,24.768947,1954.570312,1834.160156,2082.851562,True,False,False,False,False,False,False,False,False,False,False,False,False,False
